,FutureID,ContractNum,Position,Value,Win
20121204,,1,,1513442.5714285707,
20121205,IF1212,1,short,1513433.9714285706,False
20121206,IF1212,1,long,1509346.1714285708,False
20121207,IF1212,1,long,1510896.5714285707,True
20121210,IF1212,1,long,1510910.1714285708,True
20121211,IF1212,1,short,1511556.1714285708,True
20121212,IF1212,1,short,1511549.1714285708,False
20121213,IF1212,1,short,1511564.9714285706,True
20121214,IF1212,1,long,1503630.485714285,True
20121217,IF1212,1,long,1503629.285714285,True
20121218,IF1212,1,long,1503622.285714285,False
20121219,IF1212,1,long,1503625.885714285,False
20121220,,1,,1503625.885714285,False
20121221,,1,,1525414.285714285,
20121224,,1,,1525414.285714285,
20121225,IF1301,1,long,1525417.485714285,True
20121226,,1,,1526554.285714285,
20121227,,1,,1526554.285714285,
20121228,IF1301,1,long,1526560.285714285,True
20121231,IF1301,1,long,1526599.285714285,True
20130104,IF1301,1,short,1538012.285714285,True
20130107,IF1301,1,long,1536678.485714285,False
20130108,,1,,1525032.8571428563,
20130109,IF1301,1,long,1525017.2571428563,False
20130110,IF1301,1,short,1523350.4571428564,False
20130111,IF1301,1,short,1523389.6571428564,True
20130114,,1,,1526568.8571428563,
20130115,IF1301,1,long,1526561.2571428563,True
20130116,,1,,1518121.7142857134,
20130117,,1,,1518121.7142857134,
20130118,IF1302,1,long,1518132.9142857133,True
20130121,,1,,1516921.7142857134,
20130122,IF1302,1,short,1516912.3142857135,True
20130123,IF1302,1,short,1516899.3142857135,False
20130124,IF1302,1,long,1504059.6571428562,False
20130125,,1,,1482515.999999999,
20130128,IF1302,1,long,1482520.199999999,True
20130129,IF1302,1,long,1482536.799999999,True
20130130,IF1302,1,long,1482564.799999999,True
20130131,IF1302,1,long,1482565.5999999992,True
20130201,IF1302,1,long,1482612.199999999,True
20130204,IF1302,1,long,1482615.199999999,False
20130205,IF1302,1,long,1482639.199999999,True
20130206,IF1302,1,long,1482651.399999999,True
20130207,IF1302,1,long,1482645.5999999992,False
20130208,IF1302,1,short,1520447.399999999,True
20130218,,1,,1523219.999999999,
20130219,,1,,1523219.999999999,
20130220,,1,,1523219.999999999,
20130221,IF1303,1,short,1523263.999999999,True
20130222,IF1303,1,short,1523285.999999999,True
20130225,IF1303,1,short,1523274.199999999,False
20130226,IF1303,1,short,1523314.5999999992,True
20130227,IF1303,1,short,1523291.5999999992,False
20130228,,1,,1529171.999999999,
20130301,IF1303,1,long,1529160.5999999992,False
20130304,,1,,1506251.999999999,
20130305,,1,,1506251.999999999,
20130306,,1,,1506251.999999999,
20130307,IF1303,1,long,1506210.5999999992,False
20130308,IF1303,1,long,1506206.5999999992,False
20130311,,1,,1481951.999999999,
20130312,,1,,1481951.999999999,
20130313,,1,,1481951.999999999,
20130314,,1,,1481951.999999999,
20130315,IF1304,1,short,1481937.5999999992,True
20130318,IF1304,1,short,1481960.199999999,False
20130319,IF1304,1,short,1481941.199999999,False
20130320,IF1304,1,long,1470364.199999999,True
20130321,IF1304,1,long,1470371.199999999,False
20130322,IF1304,1,long,1470379.999999999,True
20130325,IF1304,1,short,1488547.999999999,True
20130326,IF1304,1,short,1488598.199999999,True
20130327,,1,,1492487.999999999,
20130328,,1,,1492487.999999999,
20130329,,1,,1492487.999999999,
20130401,IF1304,1,short,1492489.399999999,False
20130402,IF1304,1,long,1486850.399999999,True
20130403,,1,,1484447.999999999,
20130408,,1,,1484447.999999999,
20130409,,1,,1484447.999999999,
20130410,,1,,1484447.999999999,
20130411,,1,,1484447.999999999,
20130412,,1,,1484447.999999999,
20130415,,1,,1484447.999999999,
20130416,,1,,1484447.999999999,
20130417,IF1304,1,short,1484436.199999999,True
20130418,,1,,1484436.199999999,True
20130419,IF1305,1,long,1479220.799999999,True
20130422,IF1305,1,long,1479217.399999999,True
20130423,,1,,1483067.999999999,
20130424,,1,,1483067.999999999,
20130425,IF1305,1,short,1483067.199999999,True
20130426,IF1305,1,short,1483088.199999999,True
20130502,IF1305,1,short,1483088.5999999992,False
20130503,IF1305,1,long,1480746.799999999,True
20130506,IF1305,1,long,1480769.399999999,True
20130507,IF1305,1,short,1492770.999999999,False
20130508,IF1305,1,short,1480583.6285714277,False
20130509,IF1305,1,short,1480605.6285714277,True
20130510,IF1305,1,short,1480585.0285714278,False
20130513,IF1305,1,long,1476011.8285714276,False
20130514,,1,,1464069.4285714277,
20130515,IF1305,1,long,1464063.4285714277,False
20130516,,1,,1464063.4285714277,False
20130517,IF1306,1,long,1439205.0285714278,True
20130520,IF1306,1,long,1439226.2285714278,True
20130521,IF1306,1,short,1455180.2285714278,False
20130522,IF1306,1,long,1449903.4285714277,False
20130523,,1,,1437502.2857142847,
20130524,,1,,1437502.2857142847,
20130527,,1,,1437502.2857142847,
20130528,IF1306,1,long,1437535.6857142847,True
20130529,IF1306,1,short,1448310.8857142848,True
20130530,IF1306,1,short,1448313.0857142848,True
20130531,IF1306,1,short,1448338.0857142848,True
20130603,IF1306,1,short,1448341.0857142848,True
20130604,IF1306,1,short,1448375.4857142847,True
20130605,IF1306,1,short,1448384.2857142847,True
20130606,IF1306,1,short,1448403.2857142847,True
20130607,IF1306,1,short,1448461.6857142847,True
20130613,IF1306,1,short,1448554.4857142847,True
20130614,IF1306,1,short,1448542.4857142847,False
20130617,IF1306,1,short,1448541.8857142848,True
20130618,IF1306,1,short,1448532.8857142848,True
20130619,IF1306,1,short,1448543.0857142848,True
20130620,,1,,1448543.0857142848,True
20130621,IF1307,1,long,1540086.2857142847,True
20130624,IF1307,1,short,1523967.4857142847,True
20130625,IF1307,1,short,1523987.6857142847,True
20130626,IF1307,1,short,1523978.0857142848,True
20130627,IF1307,1,short,1523981.4857142847,True
20130628,,1,,1539574.2857142847,
20130701,IF1307,1,long,1539564.2857142847,True
20130702,IF1307,1,short,1528328.8857142848,True
20130703,,1,,1529938.2857142847,
20130704,IF1307,1,short,1529893.2857142847,False
20130705,IF1307,1,short,1509870.0857142848,True
20130708,,1,,1514152.2857142847,
20130709,,1,,1514152.2857142847,
20130710,IF1307,1,long,1514204.4857142847,True
20130711,IF1307,1,long,1514321.4857142847,True
20130712,IF1307,1,long,1514277.4857142847,False
20130715,IF1307,1,long,1514291.8857142848,False
20130716,IF1307,1,long,1514305.4857142847,True
20130717,IF1307,1,short,1555078.0857142848,True
20130718,,1,,1555078.0857142848,True
20130719,,1,,1568512.2857142847,
20130722,IF1308,1,long,1568504.6857142847,True
20130723,IF1308,1,long,1568579.6857142847,True
20130724,,1,,1574128.2857142847,
20130725,,1,,1574128.2857142847,
20130726,,1,,1574128.2857142847,
20130729,,1,,1574128.2857142847,
20130730,IF1308,1,long,1574122.2857142847,True
20130731,,1,,1577116.2857142847,
20130801,IF1308,1,long,1577134.6857142847,True
20130802,IF1308,1,long,1579849.4857142847,False
20130805,IF1308,1,long,1579875.2857142847,True
20130806,IF1308,1,short,1577492.4857142847,False
20130807,IF1308,1,long,1560077.6857142847,False
20130808,,1,,1545287.1428571418,
20130809,IF1308,1,short,1545266.1428571418,False
20130812,IF1308,1,long,1532124.3428571417,True
20130813,IF1308,1,long,1532130.5428571417,False
20130814,IF1308,1,long,1532124.9428571418,False
20130815,,1,,1536803.1428571418,
20130816,,1,,1536803.1428571418,
20130819,,1,,1536803.1428571418,
20130820,IF1309,1,short,1536806.1428571418,True
20130821,IF1309,1,short,1536800.742857142,True
20130822,IF1309,1,short,1536805.742857142,False
20130823,IF1309,1,short,1536835.5428571417,True
20130826,IF1309,1,long,1540896.1428571418,True
20130827,IF1309,1,long,1540894.5428571417,False
20130828,IF1309,1,long,1540878.9428571418,False
20130829,IF1309,1,short,1537644.5428571417,True
20130830,IF1309,1,short,1536741.9428571418,True
20130902,IF1309,1,short,1536714.9428571418,False
20130903,IF1309,1,long,1523128.4285714275,True
20130904,IF1309,1,long,1523122.0285714276,False
20130905,IF1309,1,long,1523121.2285714275,False
20130906,IF1309,1,long,1523134.6285714274,True
20130909,IF1309,1,long,1523214.2285714275,True
20130910,IF1309,1,long,1523252.0285714276,True
20130911,IF1309,1,long,1523260.2285714275,True
20130912,IF1309,1,long,1523282.8285714274,True
20130913,IF1309,1,long,1523276.6285714274,False
20130916,IF1309,1,long,1523258.8285714274,False
20130917,IF1309,1,long,1523219.8285714274,False
20130918,IF1309,1,long,1523211.6285714274,False
20130923,,1,,1523211.6285714274,False
20130924,IF1310,1,short,1557821.4285714275,True
20130925,IF1310,1,short,1560285.8285714274,True
20130926,IF1310,1,short,1560329.6285714274,True
20130927,IF1310,1,short,1560322.2285714275,False
20130930,IF1310,1,short,1560311.0285714276,False
20131008,IF1310,1,long,1568164.4285714275,True
20131009,IF1310,1,long,1568181.4285714275,True
20131010,IF1310,1,short,1574145.4285714275,True
20131011,IF1310,1,long,1564056.8285714274,True
20131014,IF1310,1,long,1564059.6285714274,True
20131015,IF1310,1,long,1564052.2285714275,False
20131016,,1,,1554622.2857142845,
20131017,,1,,1554622.2857142845,
20131018,IF1311,1,short,1557920.8857142846,False
20131021,IF1311,1,long,1551052.0857142846,True
20131022,IF1311,1,short,1557634.8857142846,True
20131023,,1,,1557622.2857142845,
20131024,IF1311,1,short,1557624.2857142845,True
20131025,IF1311,1,short,1557669.0857142846,True
20131028,IF1311,1,short,1557666.0857142846,True
20131029,IF1311,1,long,1563181.6857142844,True
20131030,IF1311,1,long,1563205.2857142845,True
20131031,IF1311,1,short,1559899.0857142846,True
20131101,IF1311,1,long,1553835.6857142844,True
20131104,IF1311,1,long,1553828.2857142845,False
20131105,,1,,1538122.2857142845,
20131106,IF1311,1,short,1538135.4857142845,True
20131107,IF1311,1,short,1538136.8857142846,True
20131108,IF1311,1,short,1538175.0857142846,True
20131111,IF1311,1,short,1538167.0857142846,False
20131112,IF1311,1,long,1548385.0857142846,True
20131113,IF1311,1,short,1543120.0857142846,True
20131114,,1,,1544710.2857142845,
20131115,IF1312,1,long,1544726.6857142844,True
20131118,IF1312,1,long,1544797.8857142846,True
20131119,IF1312,1,long,1544797.4857142845,False
20131120,IF1312,1,long,1544812.4857142845,True
20131121,IF1312,1,long,1544796.8857142846,False
20131122,IF1312,1,short,1566604.0857142846,True
20131125,IF1312,1,short,1566621.0857142846,True
20131126,IF1312,1,short,1566620.2857142845,False
20131127,IF1312,1,long,1565487.8857142846,True
20131128,IF1312,1,short,1579633.6857142844,False
20131129,IF1312,1,short,1579625.2857142845,False
20131202,,1,,1582054.2857142845,
20131203,IF1312,1,long,1582059.0857142846,True
20131204,IF1312,1,long,1582089.6857142844,True
20131205,IF1312,1,long,1582091.2857142845,False
20131206,,1,,1585294.2857142845,
20131209,,1,,1585294.2857142845,
20131210,,1,,1585294.2857142845,
20131211,,1,,1585294.2857142845,
20131212,IF1312,1,long,1585277.0857142846,False
20131213,IF1312,1,short,1576701.2857142845,False
20131216,IF1312,1,short,1576749.8857142846,True
20131217,IF1312,1,short,1576757.6857142844,True
20131218,IF1312,1,short,1576747.2857142845,False
20131219,,1,,1576747.2857142845,False
20131220,,1,,1594774.2857142845,
20131223,,1,,1594774.2857142845,
20131224,IF1401,1,short,1594774.6857142844,True
20131225,,1,,1592014.2857142845,
20131226,IF1401,1,short,1592022.8857142846,True
20131227,IF1401,1,long,1591348.6857142844,True
20131230,IF1401,1,long,1591346.0857142846,False
20131231,IF1401,1,long,1591366.8857142846,True
20140102,IF1401,1,short,1590632.4857142845,True
20140103,IF1401,1,short,1590661.8857142846,True
20140106,IF1401,1,short,1590723.4857142845,True
20140107,IF1401,1,short,1590725.8857142846,False
20140108,IF1401,1,long,1612217.4857142845,False
20140109,IF1401,1,short,1607934.2857142845,True
20140110,IF1401,1,short,1607939.8857142846,True
20140113,IF1401,1,short,1607953.4857142845,True
20140114,IF1401,1,short,1607940.2857142845,False
20140115,IF1401,1,short,1607946.2857142845,True
20140116,,1,,1611358.2857142845,
20140117,IF1402,1,short,1611369.0857142846,True
20140120,IF1402,1,short,1611383.6857142844,True
20140121,,1,,1613590.2857142845,
20140122,IF1402,1,long,1613628.8857142846,True
20140123,IF1402,1,short,1621327.8857142846,True
20140124,,1,,1614053.1428571418,
20140127,,1,,1614053.1428571418,
20140128,,1,,1614053.1428571418,
20140129,IF1402,1,short,1614045.5428571417,False
20140130,IF1402,1,short,1614086.3428571417,True
20140207,IF1402,1,short,1614070.9428571418,False
20140210,IF1402,1,long,1610288.5428571417,True
20140211,IF1402,1,long,1610305.5428571417,True
20140212,IF1402,1,long,1610312.1428571418,False
20140213,IF1402,1,short,1618672.742857142,True
20140214,IF1402,1,short,1618657.742857142,False
20140217,IF1402,1,long,1609368.1428571418,True
20140218,IF1402,1,short,1604767.742857142,True
20140219,,1,,1606133.1428571418,
20140220,,1,,1606133.1428571418,
20140221,,1,,1607333.1428571418,
20140224,,1,,1607333.1428571418,
20140225,,1,,1607333.1428571418,
20140226,,1,,1607333.1428571418,
20140227,IF1403,1,short,1607328.1428571418,True
20140228,,1,,1608749.1428571418,
20140303,IF1403,1,long,1608736.1428571418,False
20140304,IF1403,1,long,1608742.1428571418,True
20140305,IF1403,1,short,1601431.9428571418,True
20140306,IF1403,1,long,1603536.5428571417,True
20140307,IF1403,1,short,1598876.3428571417,True
20140310,IF1403,1,short,1598954.742857142,True
20140311,IF1403,1,short,1598928.9428571418,False
20140312,IF1403,1,short,1598931.742857142,False
20140313,IF1403,1,long,1613498.9428571418,True
20140314,IF1403,1,long,1613493.5428571417,True
20140317,,1,,1613201.1428571418,
20140318,IF1403,1,short,1613208.5428571417,True
20140319,,1,,1615181.1428571418,
20140320,,1,,1615181.1428571418,
20140321,IF1404,1,long,1623192.1428571418,True
20140324,IF1404,1,long,1623189.1428571418,False
20140325,IF1404,1,long,1623190.9428571418,False
20140326,IF1404,1,long,1623191.3428571417,False
20140327,IF1404,1,short,1626382.5428571417,True
20140328,IF1404,1,short,1626372.3428571417,False
20140331,IF1404,1,short,1626373.9428571418,True
20140401,IF1404,1,long,1617208.742857142,True
20140402,IF1404,1,long,1617225.3428571417,True
20140403,IF1404,1,short,1622987.5428571417,True
20140404,,1,,1624601.1428571418,
20140408,IF1404,1,long,1624634.5428571417,True
20140409,IF1404,1,long,1624623.5428571417,False
20140410,IF1404,1,long,1624672.3428571417,True
20140411,IF1404,1,long,1624659.3428571417,False
20140414,IF1404,1,long,1624659.742857142,True
20140415,,1,,1629641.1428571418,
20140416,IF1404,1,short,1629639.1428571418,True
20140417,,1,,1629639.1428571418,True
20140418,,1,,1630241.1428571418,
20140421,IF1405,1,long,1630191.3428571417,False
20140422,,1,,1617521.1428571418,
20140423,IF1405,1,short,1617515.9428571418,True
20140424,IF1405,1,short,1617517.742857142,True
20140425,IF1405,1,short,1617528.5428571417,True
20140428,IF1405,1,short,1617557.3428571417,True
20140429,IF1405,1,short,1617540.1428571418,False
20140430,IF1405,1,short,1617553.9428571418,True
20140505,IF1405,1,short,1617544.3428571417,False
20140506,IF1405,1,long,1621940.9428571418,False
20140507,,1,,1613822.5714285704,
20140508,IF1405,1,short,1613824.1714285705,False
20140509,IF1405,1,short,1613823.5714285704,False
20140512,IF1405,1,long,1603743.7714285704,True
20140513,IF1405,1,short,1602609.7714285704,True
20140514,IF1405,1,short,1602610.7714285704,True
20140515,,1,,1602610.7714285704,True
20140516,,1,,1610522.5714285704,
20140519,,1,,1610522.5714285704,
20140520,IF1406,1,short,1610524.9714285703,True
20140521,IF1406,1,long,1606205.5714285704,True
20140522,IF1406,1,short,1608973.7714285704,True
20140523,IF1406,1,short,1608944.7714285704,False
20140526,IF1406,1,long,1602363.3714285705,True
20140527,IF1406,1,long,1602357.3714285705,False
20140528,,1,,1595316.857142856,
20140529,IF1406,1,long,1595294.857142856,False
20140530,IF1406,1,short,1588209.857142856,True
20140603,IF1406,1,short,1588218.4571428562,True
20140604,IF1406,1,short,1588232.4571428562,True
20140605,IF1406,1,long,1594466.4571428562,True
20140606,IF1406,1,short,1595979.857142856,True
20140609,,1,,1597278.857142856,
20140610,IF1406,1,long,1597285.857142856,True
20140611,IF1406,1,long,1597279.4571428562,False
20140612,IF1406,1,long,1597278.6571428562,True
20140613,,1,,1592174.5714285704,
20140616,IF1406,1,long,1592175.5714285704,True
20140617,IF1406,1,short,1590802.5714285704,True
20140618,IF1406,1,short,1590811.3714285705,True
20140619,,1,,1590811.3714285705,True
20140620,,1,,1604414.5714285704,
20140623,IF1407,1,long,1604394.3714285705,False
20140624,IF1407,1,long,1604403.3714285705,True
20140625,IF1407,1,short,1597569.1714285705,True
20140626,,1,,1590335.999999999,
20140627,IF1407,1,short,1590328.799999999,False
20140630,IF1407,1,long,1584214.5999999992,True
20140701,IF1407,1,long,1584216.5999999992,False
20140702,IF1407,1,long,1584223.5999999992,True
20140703,IF1407,1,long,1584227.799999999,True
20140704,IF1407,1,short,1586733.399999999,True
20140707,IF1407,1,short,1586736.799999999,True
20140708,IF1407,1,short,1586732.999999999,False
20140709,IF1407,1,short,1586767.799999999,True
20140710,IF1407,1,short,1586766.799999999,True
20140711,IF1407,1,long,1590923.999999999,True
20140714,IF1407,1,long,1590948.399999999,True
20140715,IF1407,1,short,1593993.199999999,True
20140716,IF1407,1,long,1590146.399999999,False
20140717,,1,,1584897.4285714277,
20140718,IF1408,1,long,1584891.4285714277,True
20140721,IF1408,1,long,1584890.0285714278,False
20140722,IF1408,1,long,1584919.0285714278,True
20140723,IF1408,1,long,1584923.2285714278,True
20140724,IF1408,1,long,1584973.0285714278,True
20140725,IF1408,1,long,1585007.2285714278,True
20140728,IF1408,1,long,1585069.0285714278,True
20140729,IF1408,1,long,1585068.0285714278,False
20140730,IF1408,1,long,1585061.4285714277,False
20140731,IF1408,1,long,1585103.4285714277,True
20140801,IF1408,1,long,1585075.2285714278,False
20140804,IF1408,1,long,1585119.0285714278,True
20140805,IF1408,1,short,1647121.6285714277,True
20140806,,1,,1649205.4285714277,
20140807,,1,,1649205.4285714277,
20140808,,1,,1649205.4285714277,
20140811,IF1408,1,long,1649208.0285714278,True
20140812,IF1408,1,short,1648414.4285714277,False
20140813,IF1408,1,short,1648421.4285714277,True
20140814,,1,,1648421.4285714277,True
20140815,IF1409,1,long,1635946.8285714276,True
20140818,IF1409,1,long,1635945.0285714278,False
20140819,IF1409,1,long,1635943.2285714278,False
20140820,IF1409,1,long,1635933.2285714278,False
20140821,,1,,1627562.5714285704,
20140822,IF1409,1,long,1627560.9714285703,True
20140825,IF1409,1,short,1622832.5714285704,True
20140826,IF1409,1,short,1622842.9714285703,True
20140827,IF1409,1,short,1622844.5714285704,True
20140828,IF1409,1,short,1622849.9714285703,True
20140829,IF1409,1,long,1629016.7714285704,True
20140901,IF1409,1,short,1630615.7714285704,True
20140902,IF1409,1,long,1625552.1714285705,True
20140903,IF1409,1,long,1625574.3714285705,True
20140904,IF1409,1,long,1625608.3714285705,True
20140905,IF1409,1,short,1650756.3714285705,False
20140909,IF1409,1,short,1650768.9714285703,True
20140910,IF1409,1,short,1650785.1714285705,True
20140911,IF1409,1,long,1646422.1714285705,False
20140912,IF1409,1,long,1634344.9428571418,True
20140915,IF1409,1,short,1627922.1428571418,False
20140916,IF1409,1,short,1627960.9428571418,True
20140917,IF1409,1,short,1627953.1428571418,True
20140918,,1,,1627953.1428571418,True
20140919,IF1410,1,long,1633402.3428571417,True
20140922,,1,,1621009.7142857132,
20140923,,1,,1621009.7142857132,
20140924,IF1410,1,long,1621062.914285713,True
20140925,IF1410,1,long,1621049.114285713,False
20140926,IF1410,1,long,1621045.3142857132,True
20140929,IF1410,1,long,1621049.7142857132,True
20140930,IF1410,1,short,1632289.3142857132,True
20141008,IF1410,1,long,1627805.5142857132,True
20141009,IF1410,1,short,1630070.114285713,True
20141010,IF1410,1,short,1630075.3142857132,False
20141013,IF1410,1,short,1630090.7142857132,True
20141014,IF1410,1,long,1635390.7142857132,False
20141015,,1,,1625933.9999999988,
20141016,,1,,1625933.9999999988,
20141017,,1,,1621613.9999999988,
20141020,IF1411,1,long,1621610.1999999988,False
20141021,IF1411,1,short,1617418.1999999988,True
20141022,IF1411,1,short,1617428.9999999988,True
20141023,IF1411,1,short,1617451.9999999988,True
20141024,IF1411,1,short,1617460.9999999988,True
20141027,IF1411,1,short,1617476.599999999,True
20141028,IF1411,1,long,1633710.3999999987,True
20141029,IF1411,1,long,1633742.1999999988,True
20141030,IF1411,1,long,1633754.1999999988,True
20141031,IF1411,1,long,1633807.7999999989,True
20141103,IF1411,1,short,1669551.7999999989,True
20141104,IF1411,1,short,1669551.9999999988,False
20141105,IF1411,1,short,1669547.7999999989,False
20141106,IF1411,1,short,1669545.7999999989,True
20141107,IF1411,1,long,1664725.3999999987,False
20141110,IF1411,1,long,1664793.7999999989,True
20141111,IF1411,1,short,1675445.1999999988,True
20141112,IF1411,1,long,1677152.599999999,True
20141113,IF1411,1,short,1672224.3999999987,True
20141114,IF1411,1,short,1672216.9999999988,False
20141117,,1,,1661429.9999999988,
20141118,,1,,1661429.9999999988,
20141119,IF1411,1,short,1661431.3999999987,True
20141120,,1,,1661431.3999999987,True
20141121,IF1412,1,long,1660026.599999999,True
20141124,IF1412,1,long,1660098.1999999988,True
20141125,IF1412,1,long,1660148.1999999988,True
20141126,IF1412,1,short,1704779.9999999988,False
20141127,IF1412,1,long,1690531.114285713,True
20141128,IF1412,1,long,1690602.3142857132,True
20141201,IF1412,1,long,1690585.5142857132,False
20141202,IF1412,1,long,1690712.3142857132,True
20141203,IF1412,1,long,1690772.5142857132,True
20141204,IF1412,1,long,1690972.114285713,True
20141205,IF1412,1,long,1690959.3142857132,False
20141208,IF1412,1,long,1691103.5142857132,True
20141209,IF1412,1,long,1690919.3142857132,False
20141210,IF1412,1,long,1691005.914285713,True
20141211,IF1412,1,long,1690984.114285713,False
20141212,IF1412,1,short,1829482.5142857132,False
20141215,IF1412,1,long,1830898.7142857132,True
20141216,IF1412,1,short,1834268.5142857132,False
20141217,IF1412,1,long,1800543.1714285703,True
20141218,,1,,1800543.1714285703,True
20141219,,1,,1792718.5714285702,
20141222,IF1501,1,short,1792731.1714285703,True
20141223,,1,,1795046.5714285702,
20141224,,1,,1795046.5714285702,
20141225,IF1501,1,short,1794930.7714285702,False
20141226,IF1501,1,long,1756617.9999999988,True
20141229,,1,,1765625.9999999988,
20141230,,1,,1765625.9999999988,
20141231,IF1501,1,long,1765706.3999999987,True
20150105,IF1501,1,long,1765784.599999999,True
20150106,IF1501,1,long,1765769.9999999988,False
20150107,IF1501,1,long,1765776.3999999987,True
20150108,,1,,1780985.9999999988,
20150109,IF1501,1,short,1780980.9999999988,True
20150112,,1,,1784549.9999999988,
20150113,IF1501,1,long,1784517.3999999987,False
20150114,IF1501,1,short,1769256.9999999988,True
20150115,,1,,1769256.9999999988,True
20150116,IF1502,1,long,1786463.9999999988,False
20150119,,1,,1722785.9999999988,
20150120,IF1502,1,short,1722730.3999999987,False
20150121,IF1502,1,long,1694097.1999999988,True
20150122,IF1502,1,long,1694112.3999999987,True
20150123,IF1502,1,long,1694148.1999999988,True
20150126,IF1502,1,long,1694177.9999999988,True
20150127,IF1502,1,short,1744534.599999999,True
20150128,IF1502,1,short,1750216.7999999989,True
20150129,IF1502,1,short,1750246.7999999989,False
20150130,IF1502,1,short,1752890.7999999989,True
20150202,IF1502,1,short,1752922.9999999988,False
20150203,IF1502,1,long,1761255.3999999987,True
20150204,IF1502,1,short,1765063.3999999987,True
20150205,,1,,1756961.9999999988,
20150206,,1,,1756961.9999999988,
20150209,,1,,1756961.9999999988,
20150210,,1,,1756961.9999999988,
20150211,IF1502,1,long,1756954.9999999988,True
20150212,IF1502,1,long,1756963.7999999989,True
20150213,IF1502,1,short,1761595.599999999,False
20150216,IF1502,1,short,1761554.7999999989,False
20150217,IF1502,1,long,1742260.9999999988,True
20150225,,1,,1727153.9999999988,
20150226,IF1503,1,long,1727191.599999999,True
20150227,IF1503,1,long,1730064.3999999987,False
20150302,IF1503,1,long,1730083.3999999987,False
20150303,,1,,1708506.8571428559,
20150304,IF1503,1,long,1708482.657142856,True
20150305,IF1503,1,short,1695674.8571428559,True
20150306,IF1503,1,short,1695547.8571428559,True
20150309,,1,,1699794.8571428559,
20150310,,1,,1699794.8571428559,
20150311,IF1503,1,long,1699751.0571428558,True
20150312,,1,,1702398.8571428559,
20150313,IF1503,1,long,1702392.2571428558,True
20150316,IF1503,1,long,1702483.2571428558,True
20150317,IF1503,1,long,1702534.457142856,True
20150318,IF1503,1,long,1702582.457142856,True
20150319,,1,,1702582.457142856,True
20150320,IF1504,1,long,1762507.8571428559,True
20150323,IF1504,1,long,1762583.0571428558,True
20150324,,1,,1767210.8571428559,
20150325,,1,,1767210.8571428559,
20150326,,1,,1767210.8571428559,
20150327,IF1504,1,long,1767207.657142856,True
20150330,IF1504,1,long,1767362.657142856,True
20150331,IF1504,1,long,1779683.657142856,False
20150401,,1,,1740222.8571428559,
20150402,,1,,1740222.8571428559,
20150403,IF1504,1,long,1740264.8571428559,True
20150407,IF1504,1,long,1740298.657142856,True
20150408,IF1504,1,long,1740306.457142856,True
20150409,,1,,1747590.857142856,
20150410,IF1504,1,long,1747701.4571428562,True
20150413,IF1504,1,long,1747745.4571428562,True
20150414,IF1504,1,long,1747741.057142856,True
20150415,IF1504,1,long,1747706.857142856,False
20150416,,1,,1747706.857142856,False
20150417,IF1505,1,long,1824015.257142856,True
20150420,,1,,1827810.857142856,
20150421,IF1505,1,long,1827804.6571428562,True
20150422,IF1505,1,long,1827946.857142856,True
20150423,IF1505,1,long,1827901.857142856,False
20150424,,1,,1837578.8571428563,
20150427,IF1505,1,long,1837573.4571428564,True
20150428,,1,,1797528.8571428563,
20150429,,1,,1797528.8571428563,
20150430,,1,,1797528.8571428563,
20150504,,1,,1797528.8571428563,
20150505,,1,,1797528.8571428563,
20150506,IF1505,1,short,1797590.2571428563,True
20150507,IF1505,1,short,1797669.0571428563,True
20150508,IF1505,1,short,1797630.8571428563,False
20150511,IF1505,1,long,1811750.6571428564,True
20150512,IF1505,1,long,1811796.6571428564,True
20150513,IF1505,1,long,1811766.8571428563,False
20150514,,1,,1811766.8571428563,False
20150515,,1,,1840128.8571428563,
20150518,,1,,1840128.8571428563,
20150519,IF1506,1,long,1840228.2571428563,True
20150520,IF1506,1,long,1840229.2571428563,False
20150521,IF1506,1,long,1840346.0571428563,True
20150522,IF1506,1,long,1840477.0571428563,True
20150525,IF1506,1,long,1840610.6571428564,True
20150526,IF1506,1,long,1840728.4571428564,True
20150527,IF1506,1,long,1840744.2571428563,False
20150528,IF1506,1,long,1840397.4571428564,False
20150529,,1,,1881852.8571428563,
20150601,,1,,1881852.8571428563,
20150602,IF1506,1,long,1881867.2571428563,True
20150603,,1,,1886748.8571428563,
20150604,IF1506,1,long,1886809.2571428563,True
20150605,IF1506,1,short,1894703.4571428564,True
20150608,IF1506,1,long,1881429.4571428564,True
20150609,IF1506,1,short,1886547.6571428564,True
20150610,IF1506,1,long,1891978.857142856,True
20150611,,1,,1875624.857142856,
20150612,IF1506,1,short,1875541.257142856,False
20150615,IF1506,1,long,1882946.4571428562,False
20150616,,1,,1824265.7142857132,
20150617,,1,,1824265.7142857132,
20150618,,1,,1824265.7142857132,
20150619,,1,,1860865.7142857132,
20150623,,1,,1860865.7142857132,
20150624,IF1507,1,long,1860905.114285713,True
20150625,IF1507,1,long,1865000.114285713,False
20150626,,1,,1748065.7142857132,
20150629,,1,,1748065.7142857132,
20150630,,1,,1748065.7142857132,
20150701,,1,,1748065.7142857132,
20150702,,1,,1748065.7142857132,
20150703,,1,,1748065.7142857132,
20150706,IF1507,1,short,1748029.3142857132,True
20150707,,1,,1759657.7142857132,
20150708,,1,,1759657.7142857132,
20150709,,1,,1759657.7142857132,
20150710,IF1507,1,long,1759771.3142857132,True
