,StockID,Date,Time,open,close,high,low,vol,OI,SettleDate,Maturity,OI_T1,OI_T0,adj_OI_delta,adj_OI
793609,IF2009,20200821,13:50:00,4693.6,4693.6,4693.6,4691.4,263,114033,20200918,28,27.242428991546287,-125.75757100845371,-98.51514201690742,135047.08151337208
793610,IF2009,20200821,13:51:00,4693.6,4693.0,4694.0,4692.4,262,114091,20200918,28,27.13884561135029,-30.86115438864971,-3.7223087772994177,135043.35920459477
793611,IF2009,20200821,13:52:00,4693.4,4692.2,4693.6,4691.0,162,114167,20200918,28,16.780507591750943,-59.21949240824905,-42.438984816498106,135000.9202197783
793612,IF2009,20200821,13:53:00,4692.2,4692.4,4693.4,4691.6,161,114224,20200918,28,16.67692421155495,-40.32307578844505,-23.6461515768901,134977.2740682014
793613,IF2009,20200821,13:54:00,4692.0,4691.8,4692.8,4691.2,136,114269,20200918,28,14.087339706655113,-30.912660293344885,-16.82532058668977,134960.44874761472
793614,IF2009,20200821,13:55:00,4691.4,4689.4,4691.4,4687.2,311,114361,20200918,28,32.21443124095397,-59.78556875904603,-27.57113751809206,134932.87761009662
793615,IF2009,20200821,13:56:00,4689.6,4690.2,4690.8,4688.8,126,114382,20200918,28,13.051505904695178,-7.948494095304822,5.103011809390356,134937.980621906
793616,IF2009,20200821,13:57:00,4690.2,4689.4,4691.4,4689.4,141,114439,20200918,28,14.605256607635079,-42.39474339236492,-27.789486784729846,134910.19113512128
793617,IF2009,20200821,13:58:00,4689.4,4692.6,4692.6,4688.8,324,114643,20200918,28,33.56101518350189,-170.4389848164981,-136.8779696329962,134773.31316548827
793618,IF2009,20200821,13:59:00,4691.6,4692.4,4692.6,4689.8,217,114760,20200918,28,22.477593502530585,-94.52240649746942,-72.04481299493884,134701.26835249332
793619,IF2009,20200821,14:00:00,4692.6,4693.4,4694.0,4690.2,220,114832,20200918,28,22.788343643118562,-49.211656356881434,-26.423312713762872,134674.84503977955
793620,IF2009,20200821,14:01:00,4693.4,4698.8,4699.4,4692.2,593,115084,20200918,28,61.42494445622413,-190.57505554377587,-129.15011108755175,134545.694928692
793621,IF2009,20200821,14:02:00,4698.0,4694.2,4698.2,4693.4,416,115254,20200918,28,43.090686161533284,-126.90931383846672,-83.81862767693343,134461.8763010151
793622,IF2009,20200821,14:03:00,4694.0,4686.0,4694.0,4683.2,1012,115637,20200918,28,104.8263807583454,-278.1736192416546,-173.34723848330918,134288.52906253177
793623,IF2009,20200821,14:04:00,4686.0,4682.2,4686.0,4680.8,628,115895,20200918,28,65.0503627630839,-192.9496372369161,-127.8992744738322,134160.62978805794
793624,IF2009,20200821,14:05:00,4682.4,4682.0,4685.0,4681.8,416,116072,20200918,28,43.090686161533284,-133.90931383846672,-90.81862767693343,134069.811160381
793625,IF2009,20200821,14:06:00,4682.0,4682.8,4684.2,4681.2,275,116190,20200918,28,28.485429553898204,-89.5145704461018,-61.0291408922036,134008.7820194888
793626,IF2009,20200821,14:07:00,4683.0,4680.2,4683.0,4680.2,430,116317,20200918,28,44.54085348427719,-82.45914651572281,-37.918293031445614,133970.86372645735
793627,IF2009,20200821,14:08:00,4680.0,4677.8,4680.0,4673.4,1118,116666,20200918,28,115.8062190591207,-233.1937809408793,-117.38756188175859,133853.47616457558
793628,IF2009,20200821,14:09:00,4677.2,4678.4,4678.4,4676.4,357,116843,20200918,28,36.979266729969666,-140.02073327003035,-103.04146654006068,133750.4346980355
793629,IF2009,20200821,14:10:00,4678.6,4675.8,4678.8,4672.2,602,116990,20200918,28,62.35719487798808,-84.64280512201192,-22.285610244023843,133728.14908779148
793630,IF2009,20200821,14:11:00,4674.6,4679.2,4681.2,4674.6,565,117182,20200918,28,58.52460981073631,-133.4753901892637,-74.95078037852738,133653.19830741294
793631,IF2009,20200821,14:12:00,4679.6,4674.8,4679.6,4674.0,302,117262,20200918,28,31.282180819190028,-48.71781918080997,-17.43563836161994,133635.76266905133
793632,IF2009,20200821,14:13:00,4674.8,4670.6,4676.2,4668.0,773,117441,20200918,28,80.06995289150295,-98.93004710849705,-18.8600942169941,133616.90257483433
793633,IF2009,20200821,14:14:00,4670.4,4669.0,4673.2,4669.0,530,117615,20200918,28,54.89919150387654,-119.10080849612346,-64.20161699224693,133552.70095784208
793634,IF2009,20200821,14:15:00,4669.0,4671.8,4673.2,4668.6,271,117709,20200918,28,28.07109603311423,-65.92890396688577,-37.85780793377154,133514.84314990832
793635,IF2009,20200821,14:16:00,4671.2,4669.0,4671.6,4666.8,577,117874,20200918,28,59.76761037308823,-105.23238962691177,-45.46477925382354,133469.3783706545
793636,IF2009,20200821,14:17:00,4668.8,4669.0,4671.4,4667.8,387,117976,20200918,28,40.086768135849475,-61.913231864150525,-21.82646372830105,133447.5519069262
793637,IF2009,20200821,14:18:00,4669.2,4671.4,4672.6,4669.0,287,118067,20200918,28,29.728430116250127,-61.271569883749876,-31.54313976749975,133416.0087671587
793638,IF2009,20200821,14:19:00,4670.8,4671.6,4673.8,4670.2,250,118168,20200918,28,25.895845048998368,-75.10415495100163,-49.208309902003265,133366.8004572567
793639,IF2009,20200821,14:20:00,4672.4,4672.8,4673.0,4671.0,170,118228,20200918,28,17.60917463331889,-42.39082536668111,-24.781650733362223,133342.01880652335
793640,IF2009,20200821,14:21:00,4673.0,4673.0,4673.8,4671.4,329,118238,20200918,28,34.07893208448185,24.07893208448185,58.1578641689637,133400.1766706923
793641,IF2009,20200821,14:22:00,4673.0,4671.8,4674.8,4670.2,294,118366,20200918,28,30.45351377762208,-97.54648622237792,-67.09297244475584,133333.08369824756
793642,IF2009,20200821,14:23:00,4672.2,4671.0,4673.4,4670.8,186,118464,20200918,28,19.266508716454783,-78.73349128354522,-59.46698256709044,133273.61671568046
793643,IF2009,20200821,14:24:00,4671.0,4670.8,4672.2,4670.4,105,118490,20200918,28,10.876254920579315,-15.123745079420685,-4.247490158841369,133269.36922552163
793644,IF2009,20200821,14:25:00,4670.8,4664.0,4670.8,4663.2,827,118707,20200918,28,85.6634554220866,-131.3365445779134,-45.6730891558268,133223.6961363658
793645,IF2009,20200821,14:26:00,4664.0,4662.0,4667.4,4661.6,624,118849,20200918,28,64.63602924229993,-77.36397075770007,-12.727941515400147,133210.9681948504
793646,IF2009,20200821,14:27:00,4661.4,4664.2,4665.0,4661.2,520,119019,20200918,28,53.863357701916605,-116.13664229808339,-62.27328459616678,133148.69491025424
793647,IF2009,20200821,14:28:00,4663.6,4664.2,4666.0,4662.8,359,119172,20200918,28,37.18643349036166,-115.81356650963835,-78.6271330192767,133070.06777723497
793648,IF2009,20200821,14:29:00,4664.2,4659.0,4664.2,4658.0,637,119482,20200918,28,65.98261318484785,-244.01738681515215,-178.0347736303043,132892.03300360468
793649,IF2009,20200821,14:30:00,4659.4,4652.2,4659.4,4652.0,970,119847,20200918,28,100.47587879011367,-264.52412120988635,-164.0482424197727,132727.9847611849
793650,IF2009,20200821,14:31:00,4652.0,4657.6,4657.6,4650.6,854,120129,20200918,28,88.46020668737842,-193.53979331262158,-105.07958662524317,132622.90517455965
793651,IF2009,20200821,14:32:00,4657.4,4661.0,4661.0,4656.0,466,120315,20200918,28,48.269855171332956,-137.73014482866705,-89.4602896573341,132533.44488490233
793652,IF2009,20200821,14:33:00,4661.2,4661.8,4662.0,4658.0,410,120463,20200918,28,42.46918588035732,-105.53081411964268,-63.06162823928536,132470.38325666304
793653,IF2009,20200821,14:34:00,4661.4,4663.6,4665.0,4661.4,486,120725,20200918,28,50.34152277525283,-211.65847722474717,-161.31695444949435,132309.06630221356
793654,IF2009,20200821,14:35:00,4663.4,4664.6,4664.8,4662.8,313,120931,20200918,28,32.421598001345956,-173.57840199865404,-141.1568039973081,132167.90949821624
793655,IF2009,20200821,14:36:00,4664.6,4668.8,4668.8,4664.6,598,121245,20200918,28,61.942861357204094,-252.0571386427959,-190.1142772855918,131977.79522093065
793656,IF2009,20200821,14:37:00,4668.8,4674.2,4675.0,4668.8,825,121702,20200918,28,85.45628866169461,-371.5437113383054,-286.0874226766108,131691.70779825404
793657,IF2009,20200821,14:38:00,4673.6,4674.0,4674.0,4672.0,324,121881,20200918,28,33.56101518350189,-145.4389848164981,-111.87796963299621,131579.82982862103
793658,IF2009,20200821,14:39:00,4673.4,4677.6,4679.6,4673.4,808,122253,20200918,28,83.69537119836274,-288.30462880163725,-204.6092576032745,131375.22057101777
793659,IF2009,20200821,14:40:00,4677.8,4676.8,4677.8,4675.0,335,122377,20200918,28,34.70043236565781,-89.2995676343422,-54.599135268684385,131320.62143574908
793660,IF2009,20200821,14:41:00,4677.2,4673.6,4678.0,4673.6,366,122525,20200918,28,37.91151715173361,-110.08848284826638,-72.17696569653276,131248.44447005255
793661,IF2009,20200821,14:42:00,4673.8,4674.2,4674.8,4672.4,213,122625,20200918,28,22.06325998174661,-77.93674001825339,-55.87348003650678,131192.57099001604
793662,IF2009,20200821,14:43:00,4674.6,4681.4,4681.8,4674.6,970,123159,20200918,28,100.47587879011367,-433.52412120988635,-333.0482424197727,130859.52274759627
793663,IF2009,20200821,14:44:00,4681.6,4680.8,4683.0,4680.2,484,123430,20200918,28,50.134356014860835,-220.86564398513917,-170.73128797027834,130688.791459626
793664,IF2009,20200821,14:45:00,4680.6,4684.0,4684.4,4680.2,436,123622,20200918,28,45.162353765453155,-146.83764623454684,-101.67529246909368,130587.1161671569
793665,IF2009,20200821,14:46:00,4684.0,4681.8,4684.8,4679.6,445,123884,20200918,28,46.094604187217094,-215.9053958127829,-169.8107916255658,130417.30537553133
793666,IF2009,20200821,14:47:00,4681.6,4681.6,4681.8,4680.2,302,124040,20200918,28,31.282180819190028,-124.71781918080997,-93.43563836161994,130323.8697371697
793667,IF2009,20200821,14:48:00,4681.4,4678.0,4681.4,4677.2,522,124282,20200918,28,54.07052446230859,-187.92947553769142,-133.85895107538283,130190.01078609432
793668,IF2009,20200821,14:49:00,4678.4,4680.2,4680.2,4676.2,430,124483,20200918,28,44.54085348427719,-156.4591465157228,-111.91829303144561,130078.09249306288
793669,IF2009,20200821,14:50:00,4680.4,4685.0,4685.0,4679.6,519,124751,20200918,28,53.75977432172061,-214.2402256782794,-160.48045135655877,129917.61204170632
793670,IF2009,20200821,14:51:00,4685.0,4688.4,4688.8,4683.2,818,125126,20200918,28,84.73120500032266,-290.2687949996773,-205.53758999935465,129712.07445170697
793671,IF2009,20200821,14:52:00,4688.4,4688.6,4688.8,4687.0,513,125376,20200918,28,53.13827404054465,-196.86172595945536,-143.7234519189107,129568.35099978806
793672,IF2009,20200821,14:53:00,4688.6,4687.6,4689.8,4687.6,525,125651,20200918,28,54.381274602896575,-220.61872539710342,-166.23745079420684,129402.11354899386
793673,IF2009,20200821,14:54:00,4688.0,4688.6,4688.6,4685.2,422,125856,20200918,28,43.712186442709246,-161.28781355729075,-117.5756271145815,129284.53792187928
793674,IF2009,20200821,14:55:00,4688.8,4690.6,4693.0,4687.0,893,126183,20200918,28,92.49995851502217,-234.50004148497783,-142.00008296995566,129142.53783890932
793675,IF2009,20200821,14:56:00,4690.4,4691.4,4693.0,4688.8,582,126526,20200918,28,60.2855272740682,-282.7144727259318,-222.42894545186357,128920.10889345747
793676,IF2009,20200821,14:57:00,4692.2,4689.6,4692.6,4689.4,539,126804,20200918,28,55.83144192564048,-222.1685580743595,-166.33711614871902,128753.77177730875
793677,IF2009,20200821,14:58:00,4689.6,4690.8,4691.0,4686.0,639,127152,20200918,28,66.18977994523983,-281.8102200547602,-215.62044010952036,128538.15133719923
793678,IF2009,20200821,14:59:00,4691.4,4693.0,4695.0,4690.8,719,127518,20200918,28,74.4764503609193,-291.52354963908067,-217.04709927816137,128321.10423792107
793679,IF2009,20200821,15:00:00,4693.0,4693.0,4695.0,4691.6,1018,128025,20200918,28,105.44788103952136,-401.55211896047865,-296.1042379209573,128025.00000000012
