,FutureID,ContractNum,Position,Value,Win
20200123,IF2002,1,short,1529241.1703600024,True
20200203,,1,,1529241.1703600024,True
20200204,IF2002,1,long,1680075.3726600024,True
20200205,IF2002,1,long,1680108.9726600023,True
20200206,IF2002,1,long,1680200.3726600024,True
20200207,IF2002,1,long,1680201.3726600024,True
20200210,IF2002,1,short,1741629.6246200022,False
20200211,IF2002,1,long,1725778.1479400024,True
20200212,IF2002,1,long,1725808.9479400024,True
20200213,IF2002,1,long,1725795.5479400023,False
20200214,IF2002,1,long,1725826.3479400023,True
20200217,IF2003,1,long,1750335.7865800024,True
20200218,IF2003,1,long,1750298.3865800023,False
20200219,IF2003,1,short,1765903.9462600024,False
20200220,IF2003,1,long,1759504.6106200025,True
20200221,,1,,1759504.6106200025,True
20200224,,1,,1759504.6106200025,True
20200225,IF2003,1,short,1778073.2705400025,False
20200226,IF2003,1,short,1778114.2705400025,False
20200227,IF2003,1,short,1778112.4705400025,True
20200228,IF2003,1,long,1808215.7781800025,False
20200302,IF2003,1,short,1800758.6253000023,False
20200303,IF2003,1,long,1755504.5913800022,False
20200304,IF2003,1,long,1755538.3913800023,True
20200305,IF2003,1,short,1763727.576580002,False
20200306,IF2003,1,short,1763798.576580002,True
20200309,IF2003,1,short,1763941.576580002,True
20200310,IF2003,1,short,1763847.176580002,False
20200311,IF2003,1,short,1763917.976580002,True
20200312,IF2003,1,short,1763970.376580002,True
20200313,IF2003,1,short,1764025.176580002,False
20200316,IF2004,1,short,1845920.6658000022,True
20200317,,1,,1845920.6658000022,True
20200318,IF2004,1,short,1880173.208460002,True
20200319,IF2004,1,long,1900660.044180002,False
20200320,,1,,1900660.044180002,False
20200323,,1,,1900660.044180002,False
20200324,IF2004,1,long,1901637.0689600022,True
20200325,,1,,1901637.0689600022,True
20200326,IF2004,1,long,1928581.822960002,True
20200327,IF2004,1,long,1928598.6229600022,False
20200330,IF2004,1,long,1928581.2229600023,True
20200331,,1,,1928581.2229600023,True
20200401,IF2004,1,long,1939554.854140002,False
20200402,IF2004,1,long,1939633.4541400021,True
20200403,IF2004,1,short,1953690.0809800024,True
20200407,,1,,1953690.0809800024,True
20200408,,1,,1953690.0809800024,True
20200409,IF2004,1,short,1933469.3169800024,True
20200410,IF2004,1,short,1933485.7169800024,True
20200413,IF2005,1,long,1944740.8925600024,False
20200414,,1,,1944740.8925600024,False
20200415,,1,,1944740.8925600024,False
20200416,,1,,1944740.8925600024,False
20200417,,1,,1944740.8925600024,False
20200420,,1,,1944740.8925600024,False
20200421,IF2005,1,short,1947732.2734600026,True
20200422,IF2005,1,short,1947693.0734600024,False
20200423,IF2005,1,short,1947705.8734600025,True
20200424,IF2005,1,short,1947719.6734600025,True
20200427,IF2005,1,short,1947699.4734600026,False
20200428,IF2005,1,long,1943276.3147800027,True
20200429,IF2005,1,short,1946556.8015400027,False
20200430,IF2005,1,long,1936011.8025400029,True
20200506,,1,,1936011.8025400029,True
20200507,IF2005,1,long,1937399.3357200027,False
20200508,IF2005,1,short,1940694.3155200027,False
20200511,IF2006,1,long,1929538.8345000027,False
20200512,IF2006,1,long,1929532.0345000026,False
20200513,IF2006,1,short,1914531.2905000024,False
20200514,IF2006,1,short,1914563.8905000025,True
20200515,,1,,1914563.8905000025,True
20200518,,1,,1914563.8905000025,True
20200519,IF2006,1,long,1908086.1366400025,False
20200520,IF2006,1,long,1908072.9366400025,False
20200521,IF2006,1,short,1905076.2062400025,True
20200522,IF2006,1,long,1919007.1244400025,False
20200525,IF2006,1,short,1898934.1672400024,True
20200526,,1,,1898934.1672400024,True
20200527,IF2006,1,short,1893192.8719400025,True
20200528,IF2006,1,short,1893188.2719400025,False
20200529,IF2006,1,long,1901732.2954200027,True
20200601,IF2006,1,long,1901851.0954200025,True
20200602,IF2006,1,long,1901867.2954200027,True
20200603,,1,,1901867.2954200027,True
20200604,IF2006,1,long,1956414.8542200027,False
20200605,IF2006,1,short,1953961.1786200025,False
20200608,IF2006,1,short,1953948.7786200026,True
20200609,IF2006,1,short,1953925.3786200024,False
20200610,IF2006,1,long,1936516.5026200027,False
